CLAVE,CLAVE_OMM,NOMBRE,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,INICIO,FIN,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES
00020168,,SANTA MARIA ASUNCION TLAXIACO (SMN),HEROICA CIUDAD DE TLAXIACO,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,01/03/1926,29/02/1992,SUSPENDIDA,17,16,0,97,40,59,2095.0,
00020169,,TOLOSITA,MATIAS ROMERO AVENDAÑO,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO PALO GRANDE,CLIMATOLOGICA,CONAGUA-DGE,01/10/1967,30/09/1982,SUSPENDIDA,17,11,55,95,2,56,2095.0,
00020170,,TOTOLAPA (SMN),SAN PEDRO TOTOLAPA,OAXACA,PACIFICO SUR,RIO TEHUANTEPEC,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,01/11/1944,31/12/1999,SUSPENDIDA,16,40,13,96,18,24,944.0,
00020172,,SAN JUAN BAUTISTA TUXTEPEC I (DGE),SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1950,28/02/1985,SUSPENDIDA,18,6,0,96,7,0,26.0,
00020173,,UNION HIDALGO,UNION HIDALGO,OAXACA,PACIFICO SUR,RIO PAPALOAPAN,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1943,30/06/1989,SUSPENDIDA,16,27,55,94,49,59,11.0,
00020174,,SAN  FELIPE USILA,SAN FELIPE USILA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO USILA O SANTA ROSA,CLIMATOLOGICA,CONAGUA-DGE,01/08/1950,31/12/2010,OPERANDO,17,52,59,96,31,59,127.0,
00020175,,VALLE NACIONAL,SAN JUAN BAUTISTA VALLE NACIONAL,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/12/2010,OPERANDO,17,46,59,96,19,0,82.0,
00020176,,VICENTE,ACATLAN DE PEREZ FIGUEROA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/12/1984,SUSPENDIDA,18,30,49,96,31,29,121.0,
00020177,,SAN ILDELFONSO VILLA ALTA,SAN ILDEFONSO VILLA ALTA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,01/12/1930,30/11/2009,OPERANDO,17,21,0,96,9,0,1268.0,
00020178,,VILLA CHALCATONGO (CFE),CHALCATONGO DE HIDALGO,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SORDO,CLIMATOLOGICA,CFE,01/01/1961,31/12/2000,OPERANDO,17,1,59,97,34,59,2428.0,
00020179,,VILLA HIDALGO,VILLA HIDALGO,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,01/05/1955,30/06/1983,SUSPENDIDA,17,12,0,96,10,59,1251.0,
00020180,,VIVERO BENITO JUAREZ,OAXACA DE JUAREZ,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,01/01/1970,31/05/1978,SUSPENDIDA,17,4,0,96,43,59,1568.0,
00020181,,VIVERO RANCHO TEJA,IXTLAN DE JUAREZ,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-SMN,01/06/1963,31/12/1989,SUSPENDIDA,17,18,0,96,28,0,2618.0,
00020182,,XIQUILA,SANTA MARIA IXCATLAN,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,01/09/1954,31/01/1982,SUSPENDIDA,17,51,28,97,11,51,1915.0,
00020183,,SAN JUAN YAEE,SAN JUAN YAEE,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,01/05/1955,30/04/2007,OPERANDO,17,25,59,96,16,59,1440.0,
00020184,,SAN CARLOS YAUTEPEC,SAN CARLOS YAUTEPEC,OAXACA,PACIFICO SUR,RIO TEHUANTEPEC,RIO ALTO TEHUANTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/12/2011,OPERANDO,16,30,12,96,6,30,846.0,
00020185,,SANTIAGO YAVEO,SANTIAGO YAVEO,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO TRINIDAD,CLIMATOLOGICA,CONAGUA-DGE,01/01/1950,30/06/1980,SUSPENDIDA,17,19,59,95,43,59,335.0,
00020186,,SANTIAGO YOSONDUA,SANTIAGO YOSONDUA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SORDO,CLIMATOLOGICA,CONAGUA-DGE,01/07/1957,28/02/1991,SUSPENDIDA,16,53,59,97,35,59,2222.0,
00020187,,YUTACUA (CFE),SANTIAGO IXTAYUTLA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SORDO,CLIMATOLOGICA,CFE,01/01/1972,31/12/2000,OPERANDO,16,36,13,97,37,30,437.0,
00020188,,SANTA MARIA ZACATEPEC (CFE),SANTA MARIA ZACATEPEC,OAXACA,PACIFICO SUR,RIO OMETEPEC O GRANDE,RIO SAN MIGUEL,CLIMATOLOGICA,CFE,01/08/1961,31/12/2000,OPERANDO,16,45,51,97,59,17,354.0,
00020189,,ZAPOTE,SAN JUAN LALANA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO MANSO,CLIMATOLOGICA,CONAGUA-DGE,01/04/1955,31/12/2010,OPERANDO,17,40,59,95,53,26,86.0,
00020190,,ZAPOTITLAN PALMAS (SMN),ZAPOTITLAN PALMAS,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,01/09/1944,29/02/2004,OPERANDO,17,53,18,97,49,4,1913.0,
00020191,,ZOQUITLAN,SANTA MARIA ZOQUITLAN,OAXACA,PACIFICO SUR,RIO TEHUANTEPEC,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-DGE,01/12/1963,31/10/2011,OPERANDO,16,33,0,96,22,0,1037.0,
00020194,,PUERTO ANGEL,SAN PEDRO POCHUTLA,OAXACA,PACIFICO SUR,RIO COPALITA,SAN PEDRO POCHUTLA,CLIMATOLOGICA,CONAGUA-SMN,01/01/1941,31/01/1979,SUSPENDIDA,15,52,0,96,27,0,485.0,
00020195,,TEMASCAL (CFE),SAN MIGUEL SOYALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CFE,01/01/2004,30/04/2012,OPERANDO,18,14,0,96,24,0,35.0,
00020198,,YAHILA (CFE),SANTIAGO COMALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CFE,01/04/1990,29/02/2000,OPERANDO,17,33,11,96,34,21,2143.0,
00020200,,EL CARRIZO (CFE),SANTIAGO TETEPEC,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-PASO DE LA REYNA,CLIMATOLOGICA,CFE,01/01/1972,31/12/2000,OPERANDO,16,15,28,97,45,6,260.0,
00020201,,EL PORVENIR,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/12/1963,28/02/1971,SUSPENDIDA,18,9,14,96,12,59,38.0,
00020202,,SANTA ANA TLAPACOYAN,SANTA ANA TLAPACOYAN,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/06/1972,31/10/2010,OPERANDO,16,44,23,96,49,0,1525.0,
00020203,,SAN MIGUEL SOYALTEPEC,SAN MIGUEL SOYALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,PRESA PRESIDENTE ALEMAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/12/1984,SUSPENDIDA,18,12,0,96,28,59,68.0,
00020205,,EL TOMATAL,SAN MIGUEL TLACAMAMA,OAXACA,PACIFICO SUR,RIO OMETEPEC O GRANDE,RIITO NUEVO O CORTIJOS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1971,31/12/1980,SUSPENDIDA,16,28,48,98,7,59,1327.0,
00020206,,LA HAMACA,SAN MIGUEL DEL PUERTO,OAXACA,PACIFICO SUR,RIO COPALITA,RIO COPALITA,CLIMATOLOGICA,CONAGUA-DGE,01/02/1972,31/08/1993,SUSPENDIDA,15,53,34,96,11,16,192.0,
00020207,,MAGDALENA TETATEPEC,HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-DGE,01/09/1971,30/04/2002,OPERANDO,17,45,33,97,51,16,1851.0,
00020208,,SAN JUAN COPALA,SANTIAGO JUXTLAHUACA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO YOLATEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/12/1972,30/06/1985,SUSPENDIDA,17,10,59,97,58,0,1608.0,
00020209,,ZIMATLAN,ZIMATLAN DE ALVAREZ,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/12/1970,30/11/2011,OPERANDO,16,51,54,96,47,4,2879.0,
00020210,,SAN JUAN BAUTISTA TUXTEPEC (SMN),SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-SMN,01/03/1961,31/08/1975,SUSPENDIDA,18,3,0,96,4,0,33.0,
00020211,,SAN MARTIN MEXICAPAN,OAXACA DE JUAREZ,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,01/09/1954,31/08/1969,SUSPENDIDA,17,3,24,96,42,17,1540.0,
00020212,,YUTAMA (CFE),SANTIAGO YOSONDUA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SORDO,CLIMATOLOGICA,CFE,01/02/1960,30/04/1969,SUSPENDIDA,16,52,59,97,37,59,2064.0,
00020220,,COMITANCILLO,SAN PEDRO COMITANCILLO,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,LAGOS SUPERIOR E INFERIOR,CLIMATOLOGICA,CONAGUA-DGE,01/02/1987,30/11/1991,SUSPENDIDA,16,28,59,95,10,0,75.0,
00020221,,C.A.E. YANHUITLAN,SANTO DOMINGO YANHUITLAN,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,01/01/1973,31/03/1983,SUSPENDIDA,17,31,0,97,19,0,2225.0,
00020223,,C.A.E. RIO GRANDE,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,OAXACA,PACIFICO SUR,RIO COLOTEPEC,RIO SAN FRANCISCO,CLIMATOLOGICA,CONAGUA-SMN,01/01/1973,30/04/1988,SUSPENDIDA,16,1,0,97,34,0,70.0,
00020224,,E.T.A. 150 SAN PEDRO POCHUTLA,SAN PEDRO POCHUTLA,OAXACA,PACIFICO SUR,RIO COPALITA,SAN PEDRO POCHUTLA,CLIMATOLOGICA,CONAGUA-SMN,01/03/1973,30/06/1978,SUSPENDIDA,15,43,59,96,27,0,122.0,
00020229,,E.T.A. 047 MACUILTIANGUIS,SAN PABLO MACUILTIANGUIS,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-SMN,01/09/1974,31/03/1986,SUSPENDIDA,17,32,23,96,32,59,2271.0,
00020230,,PRESA MATIAS ROMERO,SAN PABLO HUITZO,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/08/1974,31/12/1981,SUSPENDIDA,17,16,11,96,54,0,1739.0,
00020231,,PUERTO SOLEDAD,TEOTITLAN DE FLORES MAGON,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO PETLAPA,CLIMATOLOGICA,CONAGUA-DGE,01/05/1974,28/02/1985,SUSPENDIDA,18,9,55,96,59,53,2344.0,
00020232,,PUTLA DE GUERRERO,PUTLA VILLA DE GUERRERO,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO YOLATEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/03/1974,31/12/1989,SUSPENDIDA,17,1,0,97,55,59,730.0,
00020233,,TOTOLAPA (DGE),SAN PEDRO TOTOLAPA,OAXACA,PACIFICO SUR,RIO TEHUANTEPEC,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-DGE,01/09/1974,30/11/2008,OPERANDO,16,40,13,96,18,24,944.0,
00020234,,ACATLAN DE PEREZ FIGUEROA,ACATLAN DE PEREZ FIGUEROA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,PRESA PRESIDENTE ALEMAN,CLIMATOLOGICA,CONAGUA-DGE,01/11/1974,31/12/1984,SUSPENDIDA,18,31,59,96,38,24,131.0,
00020235,,BENEMERITO JUAREZ,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1974,29/02/1984,SUSPENDIDA,18,7,4,96,0,4,33.0,
00020236,,BUENOS AIRES,CUYAMECALCO VILLA DE ZARAGOZA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/12/1974,31/12/1984,SUSPENDIDA,17,57,0,96,50,57,1838.0,
00020237,,CAMPO EXPERIMENTAL,LOMA BONITA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-DGE,01/08/1974,28/02/1985,SUSPENDIDA,18,6,0,95,52,59,37.0,
00020238,,LA SABANA I,SAN JUAN COTZOCON,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO TRINIDAD,CLIMATOLOGICA,CONAGUA-DGE,01/08/1974,28/02/1985,SUSPENDIDA,17,22,59,95,31,0,195.0,
00020241,,AYAUTLA,SAN BARTOLOME AYAUTLA,OAXACA,PACIFICO SUR,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1955,31/12/2001,OPERANDO,17,1,0,96,5,59,2045.0,
00020242,,ARENAL,ASUNCION NOCHIXTLAN,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/08/1975,29/02/1996,SUSPENDIDA,17,34,59,97,10,59,2322.0,
00020243,,E.T.A. 050 ZAACHILA,VILLA DE ZAACHILA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/01/2003,31/12/2004,OPERANDO,16,58,0,96,49,0,1518.0,
00020245,,JALTEPEC,ASUNCION NOCHIXTLAN,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/02/1976,31/12/2008,OPERANDO,17,23,32,97,11,31,2167.0,
00020246,,LA CEIBA,SANTA MARIA COLOTEPEC,OAXACA,PACIFICO SUR,RIO COLOTEPEC,RIO COLOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/08/1975,29/02/1992,SUSPENDIDA,15,52,0,97,0,0,23.0,
00020248,,SANTIAGO CHAZUMBA II,SANTIAGO CHAZUMBA,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO ACATLAN,CLIMATOLOGICA,CONAGUA-DGE,01/11/1984,30/09/2001,OPERANDO,18,8,24,97,43,59,1660.0,
00020249,,C.A.E. DEL ITSMO,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-SMN,01/06/1975,31/01/1983,SUSPENDIDA,16,28,0,95,0,0,22.0,
00020251,,E.T.A. 199 SANTIAGO JAMILTEPEC,SANTIAGO JAMILTEPEC,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-PASO DE LA REYNA,CLIMATOLOGICA,CONAGUA-SMN,01/04/1975,30/11/1980,SUSPENDIDA,16,4,59,97,46,0,17.0,
00020256,,XADANI,SAN MIGUEL DEL PUERTO,OAXACA,PACIFICO SUR,RIO ASTATA,RIO ZIMATLAN,CLIMATOLOGICA,CONAGUA-SMN,01/05/1975,31/12/2011,OPERANDO,15,58,0,96,4,0,361.0,
00020258,,SANTO DOMINGO BARRIO BAJO,VILLA DE ETLA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,01/01/1976,31/12/2011,OPERANDO,17,12,0,96,46,48,1678.0,
00020259,,ZACATEPEC (SMN),SANTIAGO ZACATEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO TRINIDAD,CLIMATOLOGICA,CONAGUA-SMN,01/03/1975,30/11/1986,SUSPENDIDA,17,9,31,95,54,47,1377.0,
00020260,,SARABIA II,SAN JUAN GUICHICOVI,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-DGE,01/06/1975,31/07/1989,SUSPENDIDA,17,4,0,95,1,59,105.0,
00020261,,EL REFUGIO,COSOLAPA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,PRESA PRESIDENTE ALEMAN,CLIMATOLOGICA,CONAGUA-DGE,01/03/1975,28/02/1985,SUSPENDIDA,18,34,59,96,39,0,178.0,
00020262,,PAPELERA TUXTEPEC,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-DGE,01/03/1975,29/02/1984,SUSPENDIDA,18,0,0,96,2,59,32.0,
00020264,,LA SABANA II,SAN JUAN COTZOCON,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO JALTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/08/1975,31/12/1984,SUSPENDIDA,17,19,59,95,30,0,172.0,
00020265,,SAN MATEO ETLATONGO,SAN MATEO ETLATONGO,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO SORDO,CLIMATOLOGICA,CONAGUA-DGE,01/10/1975,28/02/2011,OPERANDO,17,25,0,97,16,0,2033.0,
00020266,,SAN PABLO HUIXTEPEC,SAN PABLO HUIXTEPEC,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/10/1983,31/07/2011,OPERANDO,16,49,37,96,46,50,1499.0,
00020269,,CUAUHTEMOC,OAXACA DE JUAREZ,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,01/03/1975,31/01/1982,SUSPENDIDA,17,4,59,96,45,24,2605.0,
00020270,,TEOTONGO,TEOTONGO,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1975,31/07/1979,SUSPENDIDA,17,42,51,97,32,16,2064.0,
00020271,,LA CARBONERA,SAN FRANCISCO TELIXTLAHUACA,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/11/1975,31/12/2010,OPERANDO,17,23,59,96,55,59,2233.0,
00020272,,SAN JOSE TENANGO I,SAN JOSE TENANGO,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,PRESA PRESIDENTE ALEMAN,CLIMATOLOGICA,CONAGUA-DGE,01/07/1956,31/12/1983,SUSPENDIDA,18,9,36,96,40,12,1208.0,
00020273,,HUMO CHICO,SANTIAGO COMALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/11/1975,29/02/2004,OPERANDO,17,34,59,96,30,0,2012.0,
00020274,,LA ESMERALDA,SANTA MARIA CHIMALAPA,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO CHACHIAJAPA,CLIMATOLOGICA,CONAGUA-DGE,01/02/1976,30/06/1980,SUSPENDIDA,17,7,59,94,47,59,113.0,
00020275,,HUAJUAPAN DE LEON (DGE),HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1976,29/02/2004,OPERANDO,17,48,0,97,46,0,1584.0,
00020276,,LLANO DE LAS FLORES,SAN JUAN ATEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/04/1976,28/02/1982,SUSPENDIDA,17,27,0,96,30,0,2883.0,
00020277,,RIO HONDO,SANTA MARIA MIXTEQUILLA,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,LAGOS SUPERIOR E INFERIOR,CLIMATOLOGICA,CONAGUA-DGE,01/01/1977,31/12/2011,OPERANDO,16,28,31,95,16,53,477.0,
00020278,,TAMAZULAPAM DEL PROGRESO,VILLA DE TAMAZULAPAM DEL PROGRESO,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-DGE,01/05/1976,30/04/1991,SUSPENDIDA,17,40,0,97,34,0,2125.0,
00020279,,SOYALAPA (CFE),SANTIAGO COMALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CFE,01/07/1976,29/02/2004,OPERANDO,17,35,49,96,33,38,2193.0,
00020280,,GUELATAO (CFE),SAN MIGUEL DEL RIO,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO QUIOTEPEC,CLIMATOLOGICA,CFE,01/10/1976,30/04/2000,OPERANDO,17,19,49,96,33,51,1496.0,
00020281,,LA GRINGA,SANTA MARIA CHIMALAPA,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO OAXACA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1977,31/12/1984,SUSPENDIDA,17,6,0,94,7,59,76.0,
00020282,,SANTA MARIA COATLAN,SANTIAGO LACHIGUIRI,OAXACA,PACIFICO SUR,RIO COATZACOALCOS,RIO IXCUINTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/06/1977,31/05/1990,SUSPENDIDA,16,51,20,95,31,46,988.0,
00020284,,VIVERO FORESTAL TLACOLULA,TLACOLULA DE MATAMOROS,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,01/01/1976,31/12/1983,SUSPENDIDA,16,58,0,96,22,59,2392.0,
00020285,,SANTIAGO CHAZUMBA I,SANTIAGO CHAZUMBA,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO ACATLAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1976,31/10/1984,SUSPENDIDA,18,11,19,97,40,49,1716.0,
00020286,,E.T.A. 205 TEMASCAL,SAN MIGUEL SOYALTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/10/1977,29/02/1984,SUSPENDIDA,18,20,23,96,25,0,80.0,
00020287,,AGUA FRIA,SANTIAGO JUXTLAHUACA,OAXACA,PACIFICO SUR,RIO ATOYAC,RIO ATOYAQUILLO,CLIMATOLOGICA,CONAGUA-DGE,01/04/1975,29/02/1996,SUSPENDIDA,17,13,0,97,58,59,1780.0,
00020288,,LA AMARGURA,SANTA MARIA CHIMALAPA,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO CHACHIAJAPA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,29/02/1984,SUSPENDIDA,17,7,0,94,46,59,113.0,
00020289,,GUEVEA DE HUMBOLDT,GUEVEA DE HUMBOLDT,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-DGE,01/04/1978,31/10/2011,OPERANDO,16,47,20,95,22,18,655.0,
00020290,,NILTEPEC,SANTIAGO NILTEPEC,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,RIO NILTEPEC,CLIMATOLOGICA,CONAGUA-DGE,01/08/1978,31/08/2008,OPERANDO,16,33,29,94,36,29,60.0,
00020291,,PASO ARNULFO,SANTA MARIA CHIMALAPA,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-DGE,01/02/1978,29/02/1988,SUSPENDIDA,16,55,59,94,40,59,190.0,
00020292,,ZANATEPEC,SANTO DOMINGO ZANATEPEC,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,RIO OSTUTA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,31/10/2009,OPERANDO,16,28,59,94,22,4,54.0,
00020293,,JUNAPAN,SAN JUAN GUICHICOVI,OAXACA,GOLFO CENTRO,RIO COATZACOALCOS,RIO PALO GRANDE,CLIMATOLOGICA,CONAGUA-DGE,01/08/1978,31/01/1989,SUSPENDIDA,17,10,59,95,10,0,165.0,
00020294,,SAN JUAN BAUTISTA TUXTEPEC II (DGE),SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RIO PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,01/02/1978,31/12/2010,OPERANDO,18,4,59,96,7,59,31.0,
00020295,,SANTA MARIA DEL MAR,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,LAGOS SUPERIOR E INFERIOR,LAGOS SUPERIOR E INFERIOR,CLIMATOLOGICA,CONAGUA-DGE,01/04/1978,30/09/1990,SUSPENDIDA,16,13,59,94,50,59,5.0,
00020296,,MATIAS ROMERO (DGE),MATIAS ROMERO AVENDAÑO,OAXACA,PACIFICO SUR,RIO COATZACOALCOS,RIO TOLOSA,CLIMATOLOGICA,CONAGUA-DGE,01/02/1978,28/02/1982,SUSPENDIDA,16,49,59,95,3,11,221.0,
00020298,76773,HUAJUAPAN DE LEON (OBS),HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,LERMA SANTIAGO PACIFICO,RIO ATOYAC,RIO MIXTECO,OBSERVATORIO,CONAGUA-SMN,01/01/1981,31/07/2010,OPERANDO,17,48,0,97,46,0,1635.0,
